食品群,食品番号,id,食品名
13,13033,1794,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　カテージ　　
13,13034,1795,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　カマンベール　　
13,13035,1796,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　クリーム　　
13,13036,1797,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　ゴーダ　　
13,13037,1798,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　チェダー　　
13,13038,1799,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　パルメザン　　
13,13039,1800,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　ブルー　　
13,13055,1801,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　マスカルポーネ　　
13,13056,1802,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　モッツァレラ　　
13,13057,1803,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　やぎ　　
13,13058,1804,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　リコッタ　　
13,13040,1805,＜牛乳及び乳製品＞（チーズ類）　プロセスチーズ　　　
13,13041,1806,＜牛乳及び乳製品＞（チーズ類）　チーズスプレッド　　　
13,13042,1807,＜牛乳及び乳製品＞（アイスクリーム類）　アイスクリーム　高脂肪　　
13,13043,1808,＜牛乳及び乳製品＞（アイスクリーム類）　アイスクリーム　普通脂肪　　
13,13044,1809,＜牛乳及び乳製品＞（アイスクリーム類）　アイスミルク　　　
13,13045,1810,＜牛乳及び乳製品＞（アイスクリーム類）　ラクトアイス　普通脂肪　　
13,13046,1811,＜牛乳及び乳製品＞（アイスクリーム類）　ラクトアイス　低脂肪　　
13,13047,1812,＜牛乳及び乳製品＞（アイスクリーム類）　ソフトクリーム　　　
13,13048,1813,＜牛乳及び乳製品＞（その他）　カゼイン　　　
13,13049,1814,＜牛乳及び乳製品＞（その他）　シャーベット　　　
13,13050,1815,＜牛乳及び乳製品＞（その他）　チーズホエーパウダー　　　
13,13051,1816,＜その他＞人乳　　　　
13,13052,1817,＜その他＞やぎ乳　　　　
14,14023,1818,（植物油脂類）　あまに油　
14,14024,1819,（植物油脂類）　えごま油　
14,14001,1820,（植物油脂類）　オリーブ油　　　
14,14002,1821,（植物油脂類）　ごま油　　　
14,14003,1822,（植物油脂類）　米ぬか油　　　
14,14004,1823,（植物油脂類）　サフラワー油　ハイオレイック　
14,14025,1824,（植物油脂類）　サフラワー油　ハイリノール　
14,14005,1825,（植物油脂類）　大豆油　　　
14,14006,1826,（植物油脂類）　調合油　　　
14,14007,1827,（植物油脂類）　とうもろこし油　　　
14,14008,1828,（植物油脂類）　なたね油　　　
14,14009,1829,（植物油脂類）　パーム油　　　
14,14010,1830,（植物油脂類）　パーム核油　　　
14,14011,1831,（植物油脂類）　ひまわり油　ハイリノール　
14,14026,1832,（植物油脂類）　ひまわり油  ミッドオレイック　　
14,14027,1833,（植物油脂類）　ひまわり油　ハイオレイック　　
14,14028,1834,（植物油脂類）　ぶどう油　　　
14,14012,1835,（植物油脂類）　綿実油　　　
14,14013,1836,（植物油脂類）　やし油　　　
14,14014,1837,（植物油脂類）　落花生油　　　
14,14015,1838,（動物脂類）　牛脂　　　
14,14016,1839,（動物脂類）　ラード　　　
14,14017,1840,（バター類）　有塩バター　　　
14,14018,1841,（バター類）　食塩不使用バター　　　
14,14019,1842,（バター類）　発酵バター　　　
14,14020,1843,（マーガリン類）　ソフトタイプマーガリン　家庭用　
14,14029,1844,（マーガリン類）　ソフトタイプマーガリン　業務用　
14,14021,1845,（マーガリン類）　ファットスプレッド　　　
14,14022,1846,（その他）　ショートニング　家庭用　　
14,14030,1847,（その他）　ショートニング　業務用　製菓　　　
14,14031,1848,（その他）　ショートニング　業務用　フライ　　　
15,15001,1849,＜和生菓子・和半生菓子類＞甘納豆　あずき　　　
15,15002,1850,＜和生菓子・和半生菓子類＞甘納豆　いんげんまめ　　　
15,15003,1851,＜和生菓子・和半生菓子類＞甘納豆　えんどう　　　
15,15005,1852,＜和生菓子・和半生菓子類＞今川焼　　　　
15,15006,1853,＜和生菓子・和半生菓子類＞ういろう　　　　
15,15007,1854,＜和生菓子・和半生菓子類＞うぐいすもち　　　　
15,15008,1855,＜和生菓子・和半生菓子類＞かしわもち　　　　
15,15009,1856,＜和生菓子・和半生菓子類＞カステラ　　　　
15,15010,1857,＜和生菓子・和半生菓子類＞かのこ　　　　
15,15011,1858,＜和生菓子・和半生菓子類＞かるかん　　　　
15,15012,1859,＜和生菓子・和半生菓子類＞きび団子　　　　
15,15013,1860,＜和生菓子・和半生菓子類＞ぎゅうひ　　　　
15,15014,1861,＜和生菓子・和半生菓子類＞きりざんしょ　　　　
15,15015,1862,＜和生菓子・和半生菓子類＞きんぎょく糖　　　　
15,15016,1863,＜和生菓子・和半生菓子類＞きんつば　　　　
15,15017,1864,＜和生菓子・和半生菓子類＞草もち　　　　
15,15018,1865,＜和生菓子・和半生菓子類＞くし団子　あん　　　
15,15019,1866,＜和生菓子・和半生菓子類＞くし団子　みたらし　　
15,15121,1867,＜和生菓子・和半生菓子類＞くずもち　くずでん粉製品　　　
15,15122,1868,＜和生菓子・和半生菓子類＞くずもち　小麦でん粉製品　
15,15020,1869,＜和生菓子・和半生菓子類＞げっぺい　　　　
15,15123,1870,＜和生菓子・和半生菓子類＞五平もち　
15,15021,1871,＜和生菓子・和半生菓子類＞桜もち　関東風　　　
15,15022,1872,＜和生菓子・和半生菓子類＞桜もち　関西風　　　
15,15124,1873,＜和生菓子・和半生菓子類＞笹だんご　　　　
15,15023,1874,＜和生菓子・和半生菓子類＞大福もち　　　　
15,15024,1875,＜和生菓子・和半生菓子類＞タルト（和菓子）　　　　
15,15025,1876,＜和生菓子・和半生菓子類＞ちまき　　　　
15,15026,1877,＜和生菓子・和半生菓子類＞ちゃつう　　　　
15,15027,1878,＜和生菓子・和半生菓子類＞どら焼　　　　
15,15004,1879,＜和生菓子・和半生菓子類＞生八つ橋　あん入り　　　　
15,15028,1880,＜和生菓子・和半生菓子類＞ねりきり　　　　
15,15029,1881,＜和生菓子・和半生菓子類＞まんじゅう　カステラまんじゅう　　　
15,15030,1882,＜和生菓子・和半生菓子類＞まんじゅう　くずまんじゅう　　　
15,15031,1883,＜和生菓子・和半生菓子類＞まんじゅう　くりまんじゅう　　　
15,15032,1884,＜和生菓子・和半生菓子類＞まんじゅう　とうまんじゅう　　　
15,15033,1885,＜和生菓子・和半生菓子類＞まんじゅう　蒸しまんじゅう　　　
15,15034,1886,＜和生菓子・和半生菓子類＞まんじゅう　中華まんじゅう　あんまん　　
15,15035,1887,＜和生菓子・和半生菓子類＞まんじゅう　中華まんじゅう　肉まん　　
15,15036,1888,＜和生菓子・和半生菓子類＞もなか　　　　
15,15037,1889,＜和生菓子・和半生菓子類＞ゆべし　　　　
15,15038,1890,＜和生菓子・和半生菓子類＞ようかん　練りようかん　　　
15,15039,1891,＜和生菓子・和半生菓子類＞ようかん　水ようかん　　　
15,15040,1892,＜和生菓子・和半生菓子類＞ようかん　蒸しようかん　　　
15,15041,1893,＜和干菓子類＞あめ玉　　　　
15,15042,1894,＜和干菓子類＞芋かりんとう　　　　
15,15043,1895,＜和干菓子類＞おこし　　　　
15,15044,1896,＜和干菓子類＞おのろけ豆　　　　
15,15045,1897,＜和干菓子類＞かりんとう　黒　　　
15,15046,1898,＜和干菓子類＞かりんとう　白　　　
15,15047,1899,＜和干菓子類＞ごかぼう　　　　
15,15048,1900,＜和干菓子類＞小麦粉せんべい　磯部せんべい　　　
15,15049,1901,＜和干菓子類＞小麦粉せんべい　かわらせんべい　　　
15,15050,1902,＜和干菓子類＞小麦粉せんべい　巻きせんべい　　　
15,15051,1903,＜和干菓子類＞小麦粉せんべい　南部せんべい　ごま入り　　
15,15052,1904,＜和干菓子類＞小麦粉せんべい　南部せんべい　落花生入り　　
15,15053,1905,＜和干菓子類＞しおがま　　　　
15,15055,1906,＜和干菓子類＞ひなあられ　関東風　　　
15,15056,1907,＜和干菓子類＞ひなあられ　関西風　　　
15,15057,1908,＜和干菓子類＞米菓　揚げせんべい　　　
15,15058,1909,＜和干菓子類＞米菓　甘辛せんべい　　　
15,15059,1910,＜和干菓子類＞米菓　あられ　　　
15,15060,1911,＜和干菓子類＞米菓　しょうゆせんべい　　　
15,15061,1912,＜和干菓子類＞ボーロ　小粒　　　
15,15062,1913,＜和干菓子類＞ボーロ　そばボーロ　　　
15,15063,1914,＜和干菓子類＞松風　　　　
15,15064,1915,＜和干菓子類＞みしま豆　　　　
15,15065,1916,＜和干菓子類＞八つ橋　　　　
15,15066,1917,＜和干菓子類＞らくがん　らくがん　　　
15,15067,1918,＜和干菓子類＞らくがん　麦らくがん　　　
15,15068,1919,＜和干菓子類＞らくがん　もろこしらくがん　　　
15,15125,1920,＜菓子パン類＞揚げパン　　　　
15,15069,1921,＜菓子パン類＞あんパン　　　　
15,15126,1922,＜菓子パン類＞あんパン　薄皮タイプ　
15,15127,1923,＜菓子パン類＞カレーパン 皮及び具　
15,15128,1924,＜菓子パン類＞カレーパン　皮のみ　
15,15129,1925,＜菓子パン類＞カレーパン　具のみ　
15,15070,1926,＜菓子パン類＞クリームパン　　　　
15,15130,1927,＜菓子パン類＞クリームパン　薄皮タイプ　
15,15071,1928,＜菓子パン類＞ジャムパン　　　　
15,15072,1929,＜菓子パン類＞チョココロネ　　　　
15,15131,1930,＜菓子パン類＞チョコパン　薄皮タイプ　
15,15132,1931,＜菓子パン類＞メロンパン　　　　
15,15073,1932,＜ケーキ・ペストリー類＞シュークリーム　　　　
15,15074,1933,＜ケーキ・ペストリー類＞スポンジケーキ　　　　
15,15075,1934,＜ケーキ・ペストリー類＞ショートケーキ 果実なし　　　　
15,15133,1935,＜ケーキ・ペストリー類＞タルト（洋菓子）　　　　
15,15134,1936,＜ケーキ・ペストリー類＞チーズケーキ　ベイクドチーズケーキ　　　
15,15135,1937,＜ケーキ・ペストリー類＞チーズケーキ　レアチーズケーキ　　　
15,15076,1938,＜ケーキ・ペストリー類＞デニッシュペストリー　　　　
15,15077,1939,＜ケーキ・ペストリー類＞ドーナッツ　イーストドーナッツ　　　
15,15078,1940,＜ケーキ・ペストリー類＞ドーナッツ　ケーキドーナッツ　　　
15,15079,1941,＜ケーキ・ペストリー類＞パイ　パイ皮　　　
15,15080,1942,＜ケーキ・ペストリー類＞パイ　アップルパイ　　　
15,15081,1943,＜ケーキ・ペストリー類＞パイ　ミートパイ　　　
15,15082,1944,＜ケーキ・ペストリー類＞バターケーキ　　　　
15,15083,1945,＜ケーキ・ペストリー類＞ホットケーキ　　　　
15,15084,1946,＜ケーキ・ペストリー類＞ワッフル　カスタードクリーム入り　　　
15,15085,1947,＜ケーキ・ペストリー類＞ワッフル　ジャム入り　　　
15,15086,1948,＜デザート菓子類＞カスタードプリン　　　　
15,15136,1949,＜デザート菓子類＞牛乳寒天　　
15,15087,1950,＜デザート菓子類＞ゼリー　オレンジ　　　
15,15088,1951,＜デザート菓子類＞ゼリー　コーヒー　　　
15,15089,1952,＜デザート菓子類＞ゼリー　ミルク　　　
15,15090,1953,＜デザート菓子類＞ゼリー　ワイン　　　
15,15091,1954,＜デザート菓子類＞ババロア　　　　
15,15092,1955,＜ビスケット類＞ウエハース　　　　
15,15141,1956,＜ビスケット類＞ウエハース、クリーム入り　
15,15093,1957,＜ビスケット類＞クラッカー　オイルスプレークラッカー　　　
15,15094,1958,＜ビスケット類＞クラッカー　ソーダクラッカー　　　
15,15095,1959,＜ビスケット類＞サブレ　　　　
15,15054,1960,＜ビスケット類＞中華風クッキー　　　　
15,15097,1961,＜ビスケット類＞ビスケット　ハードビスケット　　　
15,15098,1962,＜ビスケット類＞ビスケット　ソフトビスケット　　　
15,15099,1963,＜ビスケット類＞プレッツェル　　　　
15,15096,1964,＜ビスケット類＞リーフパイ　　　　
15,15100,1965,＜ビスケット類＞ロシアケーキ　　　　
15,15101,1966,＜スナック類＞小麦粉あられ　　　　
15,15102,1967,＜スナック類＞コーンスナック　　　　
15,15103,1968,＜スナック類＞ポテトチップス　ポテトチップス　　　
15,15104,1969,＜スナック類＞ポテトチップス　成形ポテトチップス　　　
15,15109,1970,＜キャンデー類＞かわり玉　　　　
15,15105,1971,＜キャンデー類＞キャラメル　　　　
15,15107,1972,＜キャンデー類＞ゼリーキャンデー　　　　
15,15108,1973,＜キャンデー類＞ゼリービーンズ　　　　
15,15110,1974,＜キャンデー類＞ドロップ　　　　
15,15111,1975,＜キャンデー類＞バタースコッチ　　　　
15,15112,1976,＜キャンデー類＞ブリットル　　　　
15,15113,1977,＜キャンデー類＞マシュマロ　　　　
15,15106,1978,＜キャンデー類＞ラムネ　
15,15137,1979,＜チョコレート類＞アーモンドチョコレート　　　　
15,15114,1980,＜チョコレート類＞カバーリングチョコレート　　　　
15,15115,1981,＜チョコレート類＞ホワイトチョコレート　　　　
15,15116,1982,＜チョコレート類＞ミルクチョコレート　　　　
15,15117,1983,＜果実菓子類＞マロングラッセ　　　　
15,15118,1984,＜チューインガム類＞板ガム　　　　
15,15119,1985,＜チューインガム類＞糖衣ガム　　　　
15,15120,1986,＜チューインガム類＞風船ガム　　　　
15,15138,1987,＜その他＞カスタードクリーム　　　　
15,15139,1988,＜その他＞しるこ　こしあん　
15,15140,1989,＜その他＞しるこ　つぶしあん　
16,16001,1990,＜アルコール飲料類＞（醸造酒類）　清酒　普通酒　　
16,16002,1991,＜アルコール飲料類＞（醸造酒類）　清酒　純米酒　　
16,16003,1992,＜アルコール飲料類＞（醸造酒類）　清酒　本醸造酒　　
16,16004,1993,＜アルコール飲料類＞（醸造酒類）　清酒　吟醸酒　　
16,16005,1994,＜アルコール飲料類＞（醸造酒類）　清酒　純米吟醸酒　　
16,16006,1995,＜アルコール飲料類＞（醸造酒類）　ビール　淡色　　
16,16007,1996,＜アルコール飲料類＞（醸造酒類）　ビール　黒　　
16,16008,1997,＜アルコール飲料類＞（醸造酒類）　ビール　スタウト　　
16,16009,1998,＜アルコール飲料類＞（醸造酒類）　発泡酒　　　
16,16010,1999,＜アルコール飲料類＞（醸造酒類）　ぶどう酒　白　　
16,16011,2000,＜アルコール飲料類＞（醸造酒類）　ぶどう酒　赤　　
16,16012,2001,＜アルコール飲料類＞（醸造酒類）　ぶどう酒　ロゼ　　
16,16013,2002,＜アルコール飲料類＞（醸造酒類）　紹興酒　　　　
16,16014,2003,＜アルコール飲料類＞（蒸留酒類）しょうちゅう　連続式蒸留しょうちゅう　　
16,16015,2004,＜アルコール飲料類＞（蒸留酒類）しょうちゅう　単式蒸留しょうちゅう　　
16,16016,2005,＜アルコール飲料類＞（蒸留酒類）ウイスキー　　　
16,16017,2006,＜アルコール飲料類＞（蒸留酒類）ブランデー　　　
16,16018,2007,＜アルコール飲料類＞（蒸留酒類）ウオッカ　　　
16,16019,2008,＜アルコール飲料類＞（蒸留酒類）ジン　　　
16,16020,2009,＜アルコール飲料類＞（蒸留酒類）ラム　　　
16,16021,2010,＜アルコール飲料類＞（蒸留酒類）マオタイ酒　　　
16,16022,2011,＜アルコール飲料類＞（混成酒類）梅酒　　　
16,16023,2012,＜アルコール飲料類＞（混成酒類）合成清酒　　　
16,16024,2013,＜アルコール飲料類＞（混成酒類）白酒　　　
16,16025,2014,＜アルコール飲料類＞（混成酒類）みりん　本みりん　　
16,16026,2015,＜アルコール飲料類＞（混成酒類）みりん　本直し　　
16,16027,2016,＜アルコール飲料類＞（混成酒類）薬味酒　　　
16,16028,2017,＜アルコール飲料類＞（混成酒類）キュラソー　　　
16,16029,2018,＜アルコール飲料類＞（混成酒類）スイートワイン　　　
16,16030,2019,＜アルコール飲料類＞（混成酒類）ペパーミント　　　
16,16031,2020,＜アルコール飲料類＞（混成酒類）ベルモット　甘口タイプ　　
16,16032,2021,＜アルコール飲料類＞（混成酒類）ベルモット　辛口タイプ　　
16,16033,2022,＜茶類＞　（緑茶類）　玉露　茶　
16,16034,2023,＜茶類＞　（緑茶類）　玉露　浸出液　
16,16035,2024,＜茶類＞　（緑茶類）　抹茶　　
16,16036,2025,＜茶類＞　（緑茶類）　せん茶　茶　
16,16037,2026,＜茶類＞　（緑茶類）　せん茶　浸出液　
16,16038,2027,＜茶類＞　（緑茶類）　かまいり茶　浸出液　
16,16039,2028,＜茶類＞　（緑茶類）　番茶　浸出液　
16,16040,2029,＜茶類＞　（緑茶類）　ほうじ茶　浸出液　
16,16041,2030,＜茶類＞　（緑茶類）　玄米茶　浸出液　
16,16042,2031,＜茶類＞　（発酵茶類）　ウーロン茶　浸出液　
16,16043,2032,＜茶類＞　（発酵茶類）　紅茶　茶　
16,16044,2033,＜茶類＞　（発酵茶類）　紅茶　浸出液　
16,16045,2034,＜コーヒー・ココア類＞　コーヒー　浸出液　　
16,16046,2035,＜コーヒー・ココア類＞　コーヒー　インスタントコーヒー　　
16,16047,2036,＜コーヒー・ココア類＞　コーヒー　コーヒー飲料　乳成分入り　加糖　　
16,16048,2037,＜コーヒー・ココア類＞　ココア　ピュアココア　　
16,16049,2038,＜コーヒー・ココア類＞　ココア　ミルクココア　　
16,16056,2039,＜その他＞　青汁　ケール　
16,16050,2040,＜その他＞　甘酒　　　
16,16051,2041,＜その他＞　昆布茶　　　
16,16057,2042,＜その他＞　スポーツドリンク　　　
16,16052,2043,＜その他＞　（炭酸飲料類）　果実色飲料　　
16,16053,2044,＜その他＞　（炭酸飲料類）　コーラ　　
16,16054,2045,＜その他＞　（炭酸飲料類）　サイダー　　
16,16058,2046,＜その他＞　（炭酸飲料類）　ビール風味炭酸飲料　　
16,16055,2047,＜その他＞　麦茶　浸出液　　
17,17001,2048,＜調味料類＞（ウスターソース類）　ウスターソース　　　
17,17002,2049,＜調味料類＞（ウスターソース類）　中濃ソース　　　
17,17003,2050,＜調味料類＞（ウスターソース類）　濃厚ソース　　　
17,17085,2051,＜調味料類＞（ウスターソース類）　お好み焼きソース　　　
17,17004,2052,＜調味料類＞（辛味調味料類）　トウバンジャン　　　
17,17005,2053,＜調味料類＞（辛味調味料類）　チリペッパーソース　　　
17,17006,2054,＜調味料類＞（辛味調味料類）　ラー油　　　
17,17007,2055,＜調味料類＞（しょうゆ類）こいくちしょうゆ　　　
17,17008,2056,＜調味料類＞（しょうゆ類）うすくちしょうゆ　　　
17,17009,2057,＜調味料類＞（しょうゆ類）たまりしょうゆ　　　
17,17010,2058,＜調味料類＞（しょうゆ類）さいしこみしょうゆ　　　
17,17011,2059,＜調味料類＞（しょうゆ類）しろしょうゆ　　　
17,17086,2060,＜調味料類＞（しょうゆ類）減塩しょうゆ　こいくち　
17,17087,2061,＜調味料類＞（しょうゆ類）だししょうゆ　
17,17088,2062,＜調味料類＞（しょうゆ類）照りしょうゆ　
17,17012,2063,＜調味料類＞（食塩類）食塩　　　
17,17013,2064,＜調味料類＞（食塩類）並塩　　　
17,17014,2065,＜調味料類＞（食塩類）精製塩　家庭用　　
17,17089,2066,＜調味料類＞（食塩類）精製塩　業務用　　
17,17090,2067,＜調味料類＞（食酢類）黒酢　　　
17,17015,2068,＜調味料類＞（食酢類）穀物酢　　　
17,17016,2069,＜調味料類＞（食酢類）米酢　　　
17,17091,2070,＜調味料類＞（食酢類）果実酢　バルサミコ酢　　
17,17017,2071,＜調味料類＞（食酢類）果実酢　ぶどう酢　　
17,17018,2072,＜調味料類＞（食酢類）果実酢　りんご酢　　
17,17019,2073,＜調味料類＞（だし類）かつおだし　　　
17,17020,2074,＜調味料類＞（だし類）昆布だし　　　
17,17021,2075,＜調味料類＞（だし類）かつお・昆布だし　　　
17,17022,2076,＜調味料類＞（だし類）しいたけだし　　　
17,17023,2077,＜調味料類＞（だし類）煮干しだし　　　
17,17024,2078,＜調味料類＞（だし類）鳥がらだし　　　
17,17025,2079,＜調味料類＞（だし類）中華だし　　　
17,17026,2080,＜調味料類＞（だし類）洋風だし　　　
17,17027,2081,＜調味料類＞（だし類）固形ブイヨン　
17,17092,2082,＜調味料類＞（だし類）顆粒おでん用　
17,17093,2083,＜調味料類＞（だし類）顆粒中華だし　　　
17,17028,2084,＜調味料類＞（だし類）顆粒和風だし　　　
17,17029,2085,＜調味料類＞（だし類）めんつゆ　ストレート　　
17,17030,2086,＜調味料類＞（だし類）めんつゆ　三倍濃厚　　
17,17094,2087,＜調味料類＞（調味ソース類）甘酢　　　
17,17095,2088,＜調味料類＞（調味ソース類）エビチリの素　　　
17,17031,2089,＜調味料類＞（調味ソース類）オイスターソース　　　
17,17096,2090,＜調味料類＞（調味ソース類）黄身酢　　　
17,17097,2091,＜調味料類＞（調味ソース類）ごま酢　　　
17,17098,2092,＜調味料類＞（調味ソース類）ごまだれ　　　
17,17099,2093,＜調味料類＞（調味ソース類）三杯酢　　　
17,17100,2094,＜調味料類＞（調味ソース類）二杯酢　
17,17101,2095,＜調味料類＞（調味ソース類）すし酢　ちらし・稲荷用　
17,17102,2096,＜調味料類＞（調味ソース類）すし酢　にぎり用　
17,17103,2097,＜調味料類＞（調味ソース類）すし酢　巻き寿司・箱寿司用　
17,17104,2098,＜調味料類＞（調味ソース類）中華風合わせ酢　　
17,17105,2099,＜調味料類＞（調味ソース類）デミグラスソース　　　
17,17106,2100,＜調味料類＞（調味ソース類）テンメンジャン　　　
17,17107,2101,＜調味料類＞（調味ソース類）ナンプラー　　　
17,17108,2102,＜調味料類＞（調味ソース類）冷やし中華のたれ　　　
17,17109,2103,＜調味料類＞（調味ソース類）ホワイトソース　　　
17,17110,2104,＜調味料類＞（調味ソース類）ぽん酢しょうゆ　　
17,17032,2105,＜調味料類＞（調味ソース類）マーボー豆腐の素　　　
17,17111,2106,＜調味料類＞（調味ソース類）マリネ液　　　
17,17033,2107,＜調味料類＞（調味ソース類）ミートソース　　　
17,17112,2108,＜調味料類＞（調味ソース類）焼き鳥のたれ　　　
17,17113,2109,＜調味料類＞（調味ソース類）焼き肉のたれ　　　
17,17114,2110,＜調味料類＞（調味ソース類）みたらしのたれ　　　
17,17115,2111,＜調味料類＞（調味ソース類）ゆずこしょう　　　
17,17034,2112,＜調味料類＞（トマト加工品類）トマトピューレー　　　
17,17035,2113,＜調味料類＞（トマト加工品類）トマトペースト　　　
17,17036,2114,＜調味料類＞（トマト加工品類）トマトケチャップ　　　
17,17037,2115,＜調味料類＞（トマト加工品類）トマトソース　　　
17,17038,2116,＜調味料類＞（トマト加工品類）チリソース　　　
17,17039,2117,＜調味料類＞（ドレッシング類）和風ドレッシングタイプ調味料　　　
17,17040,2118,＜調味料類＞（ドレッシング類）フレンチドレッシング　　　
17,17116,2119,＜調味料類＞（ドレッシング類）和風ドレッシング　　　
17,17117,2120,＜調味料類＞（ドレッシング類）ごまドレッシング　　　
17,17041,2121,＜調味料類＞（ドレッシング類）サウザンアイランドドレッシング　　　
17,17042,2122,＜調味料類＞（ドレッシング類）マヨネーズ　全卵型　　
17,17043,2123,＜調味料類＞（ドレッシング類）マヨネーズ　卵黄型　　
17,17118,2124,＜調味料類＞（ドレッシング類）マヨネーズタイプ調味料　低カロリータイプ　　
17,17044,2125,＜調味料類＞（みそ類）米みそ　甘みそ　　
17,17045,2126,＜調味料類＞（みそ類）米みそ　淡色辛みそ　　
17,17046,2127,＜調味料類＞（みそ類）米みそ　赤色辛みそ　　
17,17047,2128,＜調味料類＞（みそ類）麦みそ　　　
17,17048,2129,＜調味料類＞（みそ類）豆みそ　　　
17,17119,2130,＜調味料類＞（みそ類）減塩みそ　　　
17,17120,2131,＜調味料類＞（みそ類）だし入りみそ　　　
17,17049,2132,＜調味料類＞（みそ類）即席みそ　粉末タイプ　　
17,17050,2133,＜調味料類＞（みそ類）即席みそ　ペーストタイプ　　
17,17121,2134,＜調味料類＞（みそ類）辛子酢みそ　　
17,17122,2135,＜調味料類＞（みそ類）ごまみそ　　
17,17123,2136,＜調味料類＞（みそ類）酢みそ　　
17,17124,2137,＜調味料類＞（みそ類）練りみそ　　
17,17051,2138,＜調味料類＞（ルウ類）　カレールウ　　　
17,17052,2139,＜調味料類＞（ルウ類）　ハヤシルウ　　　
17,17125,2140,＜調味料類＞（その他）　お茶漬けの素　さけ　　
17,17053,2141,＜調味料類＞（その他）　酒かす　　　
17,17126,2142,＜調味料類＞（その他）　即席すまし汁　　
17,17127,2143,＜調味料類＞（その他）　ふりかけ　たまご　　
17,17054,2144,＜調味料類＞（その他）　みりん風調味料　　　
17,17055,2145,＜香辛料類＞オールスパイス　粉　　　
17,17056,2146,＜香辛料類＞オニオンパウダー　　　　
17,17057,2147,＜香辛料類＞からし　粉　　　
17,17058,2148,＜香辛料類＞からし　練り　　　
17,17059,2149,＜香辛料類＞からし　練りマスタード　　　
17,17060,2150,＜香辛料類＞からし　粒入りマスタード　　　
17,17061,2151,＜香辛料類＞カレー粉　　　　
17,17062,2152,＜香辛料類＞クローブ　粉　　　
17,17063,2153,＜香辛料類＞こしょう　黒　粉　　　
17,17064,2154,＜香辛料類＞こしょう　白　粉　　　
17,17065,2155,＜香辛料類＞こしょう　混合　粉　　　
17,17066,2156,＜香辛料類＞さんしょう　粉　　　
17,17067,2157,＜香辛料類＞シナモン　粉　　　
17,17068,2158,＜香辛料類＞しょうが　粉　　　
17,17069,2159,＜香辛料類＞しょうが　おろし　　　
17,17070,2160,＜香辛料類＞セージ　粉　　　
17,17071,2161,＜香辛料類＞タイム　粉　　　
17,17072,2162,＜香辛料類＞チリパウダー　　　　
17,17073,2163,＜香辛料類＞とうがらし　粉　　　
17,17074,2164,＜香辛料類＞ナツメグ　粉　　　
17,17075,2165,＜香辛料類＞にんにく　ガーリックパウダー　食塩無添加　　
17,17128,2166,＜香辛料類＞にんにく　ガーリックパウダー　食塩添加　　
17,17076,2167,＜香辛料類＞にんにく　おろし　　　
17,17077,2168,＜香辛料類＞バジル　粉　　　
17,17078,2169,＜香辛料類＞パセリ　乾　　　
17,17079,2170,＜香辛料類＞パプリカ　粉　　　
17,17080,2171,＜香辛料類＞わさび　粉　からし粉入り　　　
17,17081,2172,＜香辛料類＞わさび　練り　　　
17,17082,2173,＜その他＞酵母　パン酵母　圧搾　　　
17,17083,2174,＜その他＞酵母　パン酵母　乾燥　　　
17,17129,2175,＜その他＞天ぷら用バッター　　
17,17084,2176,＜その他＞ベーキングパウダー　　　　
18,18001,2177,カレー　ビーフ　レトルトパウチ　　　
18,18002,2178,ぎょうざ　冷凍　　　
18,18003,2179,グラタン　えび　冷凍　　　
18,18004,2180,コーンクリームスープ　粉末タイプ　　　
18,18005,2181,コーンクリームスープ　レトルトパウチ　　　
18,18006,2182,コロッケ　クリームタイプ　フライ用　冷凍　　　
18,18017,2183,コロッケ　クリームタイプ　フライ済み　冷凍　　　
18,18007,2184,コロッケ　ポテトタイプ　フライ用　冷凍　　　
18,18018,2185,コロッケ　ポテトタイプ　フライ済み　冷凍　　　
18,18008,2186,（魚フライ類）いかフライ　フライ用　冷凍　　　
18,18019,2187,（魚フライ類）いかフライ　フライ済み　冷凍　　　
18,18009,2188,（魚フライ類）えびフライ　フライ用　冷凍　　　
18,18020,2189,（魚フライ類）えびフライ　フライ済み　冷凍　　　
18,18010,2190,（魚フライ類）白身フライ　フライ用　冷凍　　　
18,18021,2191,（魚フライ類）白身フライ　フライ済み　冷凍　　　
18,18011,2192,シチュー　ビーフ　レトルトパウチ　　　
18,18012,2193,しゅうまい　冷凍　　　
18,18013,2194,ハンバーグ　冷凍　　　
18,18014,2195,ピラフ　冷凍　　　
18,18015,2196,ミートボール　冷凍　　　
18,18016,2197,メンチカツ　フライ用　冷凍　　　
18,18022,2198,メンチカツ　フライ済み　冷凍　
